siteid,sitename_x,station_code,lat_x,lon_x,monitordate,PM10,O3,CO,SO2,WS_HR,RH,PM2.5,CH4,AMB_TEMP,WIND_SPEED,NMHC,THC,NO2,NO,NOx,system:index,Albedo,BSI,EVI,LST_C,MNDWI,NDBI,NDVI,NDWI,SAVI,image_date,image_id,lat_y,lon_y,month,sitename_y,year,.geo,date_diff_days
37,Douliu,37,23.711853,120.544994,05/05/2025,52,34,0.26,1.7,0.8,78,22.6,2.08,29,1.9,0.02,2.1,5,1.5,7.3,2_LC09_118044_20250502_35_0,0.17250757,0.07133493,0.145424989,45.1274405,-0.254097824,0.060061357,0.1921421,-0.19704364,0.119854021,02/05/2025,2_LC09_118044_20250502,23.711853,120.544994,5,Douliu,2025,"{""type"":""MultiPoint"",""coordinates"":[]}",-3
37,Douliu,37,23.711853,120.544994,06/05/2025,17,24,0.23,0.8,0.7,92,8.4,2.04,27.7,0.9,0.05,2.1,6,1.1,7.2,2_LC09_118044_20250502_35_0,0.17250757,0.07133493,0.145424989,45.1274405,-0.254097824,0.060061357,0.1921421,-0.19704364,0.119854021,02/05/2025,2_LC09_118044_20250502,23.711853,120.544994,5,Douliu,2025,"{""type"":""MultiPoint"",""coordinates"":[]}",-4
37,Douliu,37,23.711853,120.544994,07/05/2025,13,30,0.16,1.4,1.1,88,6.5,1.96,27.4,1.3,0.02,1.98,5,0.7,5.9,2_LC09_118044_20250502_35_0,0.17250757,0.07133493,0.145424989,45.1274405,-0.254097824,0.060061357,0.1921421,-0.19704364,0.119854021,02/05/2025,2_LC09_118044_20250502,23.711853,120.544994,5,Douliu,2025,"{""type"":""MultiPoint"",""coordinates"":[]}",-5
37,Douliu,37,23.711853,120.544994,08/05/2025,24,22,0.21,1,1.5,84,10.7,2.08,29,1.8,0.05,2.14,4,1.1,5.6,2_LC09_118044_20250502_35_0,0.17250757,0.07133493,0.145424989,45.1274405,-0.254097824,0.060061357,0.1921421,-0.19704364,0.119854021,02/05/2025,2_LC09_118044_20250502,23.711853,120.544994,5,Douliu,2025,"{""type"":""MultiPoint"",""coordinates"":[]}",-6
37,Douliu,37,23.711853,120.544994,09/05/2025,31,38,0.21,1.6,1.1,76,17.9,2.02,30.4,1.4,0.04,2.06,5,1.2,6.9,2_LC09_118044_20250502_35_0,0.17250757,0.07133493,0.145424989,45.1274405,-0.254097824,0.060061357,0.1921421,-0.19704364,0.119854021,02/05/2025,2_LC09_118044_20250502,23.711853,120.544994,5,Douliu,2025,"{""type"":""MultiPoint"",""coordinates"":[]}",-7
37,Douliu,37,23.711853,120.544994,10/05/2025,27,36,0.17,1.5,0.9,71,15.1,2.02,29.9,1.2,0.02,2.04,4,0.8,4.9,2_LC09_118044_20250502_35_0,0.17250757,0.07133493,0.145424989,45.1274405,-0.254097824,0.060061357,0.1921421,-0.19704364,0.119854021,02/05/2025,2_LC09_118044_20250502,23.711853,120.544994,5,Douliu,2025,"{""type"":""MultiPoint"",""coordinates"":[]}",-8
37,Douliu,37,23.711853,120.544994,11/05/2025,28,35,0.2,1.1,1.1,80,11.6,2.09,25.2,1.6,0.06,2.16,9,1.5,11.2,1_LC08_117044_20250519_35_0,0.20005828,-0.0106543,0.191036236,45.89307698,-0.141390279,-0.040700401,0.198355786,-0.181048809,0.135232991,19/05/2025,1_LC08_117044_20250519,23.711853,120.544994,5,Douliu,2025,"{""type"":""MultiPoint"",""coordinates"":[]}",8
37,Douliu,37,23.711853,120.544994,12/05/2025,53,28,0.28,1.7,1,76,27.7,2.13,19.9,1.4,0.1,2.23,12,2,14.2,1_LC08_117044_20250519_35_0,0.20005828,-0.0106543,0.191036236,45.89307698,-0.141390279,-0.040700401,0.198355786,-0.181048809,0.135232991,19/05/2025,1_LC08_117044_20250519,23.711853,120.544994,5,Douliu,2025,"{""type"":""MultiPoint"",""coordinates"":[]}",7
37,Douliu,37,23.711853,120.544994,05/07/2025,27,37,0.3,1.5,1,85,15.6,2.04,26.7,1.3,0.05,2.1,9,0.8,9.9,1_LC08_118043_20250627_35_0,0.154058205,0.093684786,0.118111582,54.13050518,-0.258699734,0.077680034,0.176462394,-0.184732039,0.103894625,27/06/2025,1_LC08_118043_20250627,23.711853,120.544994,6,Douliu,2025,"{""type"":""MultiPoint"",""coordinates"":[]}",-8
37,Douliu,37,23.711853,120.544994,06/08/2025,15,17,0.15,1.5,1.1,79,5.4,1.93,30.4,1.4,0.01,1.94,4,1.3,5.5,1_LC08_118043_20250814_35_0,0.160413263,0.003258281,0.150822737,44.36180402,-0.190054713,0.028010709,0.177313849,-0.162911272,0.102859062,14/08/2025,1_LC08_118043_20250814,23.711853,120.544994,8,Douliu,2025,"{""type"":""MultiPoint"",""coordinates"":[]}",8
37,Douliu,37,23.711853,120.544994,07/08/2025,15,34,0.18,0.6,1.3,92,10,1.96,26.9,1.9,0.02,1.99,4,0.7,4.7,1_LC08_118043_20250814_35_0,0.160413263,0.003258281,0.150822737,44.36180402,-0.190054713,0.028010709,0.177313849,-0.162911272,0.102859062,14/08/2025,1_LC08_118043_20250814,23.711853,120.544994,8,Douliu,2025,"{""type"":""MultiPoint"",""coordinates"":[]}",7
37,Douliu,37,23.711853,120.544994,08/08/2025,29,24,0.2,1.7,1,74,14.9,2.11,30,1.3,0.05,2.16,5,1.8,7.5,1_LC08_118043_20250814_35_0,0.160413263,0.003258281,0.150822737,44.36180402,-0.190054713,0.028010709,0.177313849,-0.162911272,0.102859062,14/08/2025,1_LC08_118043_20250814,23.711853,120.544994,8,Douliu,2025,"{""type"":""MultiPoint"",""coordinates"":[]}",6
37,Douliu,37,23.711853,120.544994,09/08/2025,14,17,0.15,1.4,1,76,4.7,1.97,29.3,1.5,0.02,2,4,1.2,5.7,1_LC08_118043_20250814_35_0,0.160413263,0.003258281,0.150822737,44.36180402,-0.190054713,0.028010709,0.177313849,-0.162911272,0.102859062,14/08/2025,1_LC08_118043_20250814,23.711853,120.544994,8,Douliu,2025,"{""type"":""MultiPoint"",""coordinates"":[]}",5
37,Douliu,37,23.711853,120.544994,10/08/2025,38,41,0.21,1.5,0.8,78,21.2,2.04,29.6,1.1,0.03,2.08,5,0.8,6.7,1_LC08_118043_20250814_35_0,0.160413263,0.003258281,0.150822737,44.36180402,-0.190054713,0.028010709,0.177313849,-0.162911272,0.102859062,14/08/2025,1_LC08_118043_20250814,23.711853,120.544994,8,Douliu,2025,"{""type"":""MultiPoint"",""coordinates"":[]}",4
37,Douliu,37,23.711853,120.544994,11/08/2025,66,39,0.3,1.9,0.9,85,36.1,2.15,26.7,1.2,0.06,2.21,8,0.8,9.5,1_LC08_118043_20250814_35_0,0.160413263,0.003258281,0.150822737,44.36180402,-0.190054713,0.028010709,0.177313849,-0.162911272,0.102859062,14/08/2025,1_LC08_118043_20250814,23.711853,120.544994,8,Douliu,2025,"{""type"":""MultiPoint"",""coordinates"":[]}",3
37,Douliu,37,23.711853,120.544994,12/08/2025,48,30,0.28,1.3,1.3,77,28.5,2.14,21.2,1.9,0.06,2.2,10,1,11.5,1_LC08_118043_20250814_35_0,0.160413263,0.003258281,0.150822737,44.36180402,-0.190054713,0.028010709,0.177313849,-0.162911272,0.102859062,14/08/2025,1_LC08_118043_20250814,23.711853,120.544994,8,Douliu,2025,"{""type"":""MultiPoint"",""coordinates"":[]}",2
37,Douliu,37,23.711853,120.544994,05/09/2025,26,19,0.19,0.9,1.6,74,9.5,1.96,29.7,1.9,0.03,1.99,5,1.1,7,1_LC08_118044_20250830_35_0,0.156625495,0.074944114,0.132891852,46.47072236,-0.244102579,0.043860384,0.195675611,-0.202409276,0.117529259,30/08/2025,1_LC08_118044_20250830,23.711853,120.544994,8,Douliu,2025,"{""type"":""MultiPoint"",""coordinates"":[]}",-6
37,Douliu,37,23.711853,120.544994,06/09/2025,17,19,0.13,1.5,1.1,81,5.4,1.91,30.3,1.5,0.03,1.94,4,0.8,4.8,1_LC08_118044_20250830_35_0,0.156625495,0.074944114,0.132891852,46.47072236,-0.244102579,0.043860384,0.195675611,-0.202409276,0.117529259,30/08/2025,1_LC08_118044_20250830,23.711853,120.544994,8,Douliu,2025,"{""type"":""MultiPoint"",""coordinates"":[]}",-7
37,Douliu,37,23.711853,120.544994,07/09/2025,15,25,0.15,1,1.3,93,8.3,1.98,26.2,1.5,0.01,1.99,3,0.8,4.8,1_LC08_118044_20250830_35_0,0.156625495,0.074944114,0.132891852,46.47072236,-0.244102579,0.043860384,0.195675611,-0.202409276,0.117529259,30/08/2025,1_LC08_118044_20250830,23.711853,120.544994,8,Douliu,2025,"{""type"":""MultiPoint"",""coordinates"":[]}",-8
37,Douliu,37,23.711853,120.544994,08/09/2025,20,23,0.16,0.7,1.1,78,10,2.02,30,1.5,0.02,2.04,3,1.4,5.1,1_LC08_118043_20250915_35_0,0.147628733,0.007107454,0.134752807,46.54250078,-0.184114289,0.030164748,0.17442938,-0.154809315,0.096329058,15/09/2025,1_LC08_118043_20250915,23.711853,120.544994,9,Douliu,2025,"{""type"":""MultiPoint"",""coordinates"":[]}",7
37,Douliu,37,23.711853,120.544994,09/09/2025,14,19,0.14,1.2,0.9,76,6.5,1.96,29.7,1.3,0.02,1.99,4,1.1,6,1_LC08_118043_20250915_35_0,0.147628733,0.007107454,0.134752807,46.54250078,-0.184114289,0.030164748,0.17442938,-0.154809315,0.096329058,15/09/2025,1_LC08_118043_20250915,23.711853,120.544994,9,Douliu,2025,"{""type"":""MultiPoint"",""coordinates"":[]}",6
37,Douliu,37,23.711853,120.544994,10/09/2025,44,37,0.24,1.4,1,77,22.4,2.13,30,1.4,0.06,2.19,7,0.9,8.4,1_LC08_118043_20250915_35_0,0.147628733,0.007107454,0.134752807,46.54250078,-0.184114289,0.030164748,0.17442938,-0.154809315,0.096329058,15/09/2025,1_LC08_118043_20250915,23.711853,120.544994,9,Douliu,2025,"{""type"":""MultiPoint"",""coordinates"":[]}",5
37,Douliu,37,23.711853,120.544994,11/09/2025,62,32,0.28,1.8,0.9,83,29.4,2.16,26.6,1.2,0.05,2.21,8,0.6,9.5,1_LC08_118043_20250915_35_0,0.147628733,0.007107454,0.134752807,46.54250078,-0.184114289,0.030164748,0.17442938,-0.154809315,0.096329058,15/09/2025,1_LC08_118043_20250915,23.711853,120.544994,9,Douliu,2025,"{""type"":""MultiPoint"",""coordinates"":[]}",4
37,Douliu,37,23.711853,120.544994,12/09/2025,46,31,0.3,1.8,0.8,80,24.6,2.15,20.9,1.2,0.09,2.24,11,1.7,13.6,1_LC08_118043_20250915_35_0,0.147628733,0.007107454,0.134752807,46.54250078,-0.184114289,0.030164748,0.17442938,-0.154809315,0.096329058,15/09/2025,1_LC08_118043_20250915,23.711853,120.544994,9,Douliu,2025,"{""type"":""MultiPoint"",""coordinates"":[]}",3
37,Douliu,37,23.711853,120.544994,05/10/2025,14,17,0.18,1.1,0.7,90,7.7,1.98,27.1,1,0.02,2,6,2,8.5,2_LC09_117044_20251002_35_0,0.167632838,-0.004968015,0.160767015,43.52438912,-0.138976933,-0.050526303,0.204032134,-0.188181824,0.127414243,02/10/2025,2_LC09_117044_20251002,23.711853,120.544994,10,Douliu,2025,"{""type"":""MultiPoint"",""coordinates"":[]}",-3
37,Douliu,37,23.711853,120.544994,06/10/2025,21,26,0.15,1.5,1.3,72,7.7,1.94,31.2,1.7,0.02,1.96,5,1.5,7.1,2_LC09_118043_20251009_35_0,0.147879478,0.014103151,0.149407115,40.36613864,-0.174561592,0.008169968,0.20684852,-0.166629264,0.11672125,09/10/2025,2_LC09_118043_20251009,23.711853,120.544994,10,Douliu,2025,"{""type"":""MultiPoint"",""coordinates"":[]}",3
37,Douliu,37,23.711853,120.544994,07/10/2025,11,13,0.22,0.9,0.5,98,5.2,2.06,25.5,0.6,0.06,2.14,7,1.4,9.2,2_LC09_118043_20251009_35_0,0.147879478,0.014103151,0.149407115,40.36613864,-0.174561592,0.008169968,0.20684852,-0.166629264,0.11672125,09/10/2025,2_LC09_118043_20251009,23.711853,120.544994,10,Douliu,2025,"{""type"":""MultiPoint"",""coordinates"":[]}",2
37,Douliu,37,23.711853,120.544994,08/10/2025,12,17,0.13,1,1.1,83,5.5,1.95,28.8,1.3,0.01,1.97,2,0.7,3.4,2_LC09_118043_20251009_35_0,0.147879478,0.014103151,0.149407115,40.36613864,-0.174561592,0.008169968,0.20684852,-0.166629264,0.11672125,09/10/2025,2_LC09_118043_20251009,23.711853,120.544994,10,Douliu,2025,"{""type"":""MultiPoint"",""coordinates"":[]}",1
37,Douliu,37,23.711853,120.544994,09/10/2025,17,22,0.12,1.3,1.1,79,7.3,1.98,29.4,1.5,0.01,2,3,0.9,4.8,2_LC09_118044_20251009_35_0,0.140874623,0.075343427,0.143230736,40.43791706,-0.259831829,0.070133478,0.225874446,-0.19321937,0.124210236,09/10/2025,2_LC09_118044_20251009,23.711853,120.544994,10,Douliu,2025,"{""type"":""MultiPoint"",""coordinates"":[]}",0
37,Douliu,37,23.711853,120.544994,10/10/2025,40,44,0.27,1.7,1.1,74,18.6,2.14,30.1,1.4,0.05,2.2,6,1.4,8.1,1_LC08_117044_20251010_35_0,0.18527208,0.016502678,0.180143444,41.46332306,-0.174353322,-0.03574642,0.221412923,-0.208798404,0.147721815,10/10/2025,1_LC08_117044_20251010,23.711853,120.544994,10,Douliu,2025,"{""type"":""MultiPoint"",""coordinates"":[]}",0
37,Douliu,37,23.711853,120.544994,11/10/2025,38,27,0.27,1.4,0.9,87,16.1,2.11,24.6,1.2,0.06,2.17,9,1.7,11.5,1_LC08_117044_20251010_35_0,0.18527208,0.016502678,0.180143444,41.46332306,-0.174353322,-0.03574642,0.221412923,-0.208798404,0.147721815,10/10/2025,1_LC08_117044_20251010,23.711853,120.544994,10,Douliu,2025,"{""type"":""MultiPoint"",""coordinates"":[]}",-1
37,Douliu,37,23.711853,120.544994,12/10/2025,49,26,0.27,1.6,1.5,81,22,2.13,21.2,1.9,0.08,2.21,11,2,13.4,1_LC08_117044_20251010_35_0,0.18527208,0.016502678,0.180143444,41.46332306,-0.174353322,-0.03574642,0.221412923,-0.208798404,0.147721815,10/10/2025,1_LC08_117044_20251010,23.711853,120.544994,10,Douliu,2025,"{""type"":""MultiPoint"",""coordinates"":[]}",-2
37,Douliu,37,23.711853,120.544994,01/01/2026,28,33,0.19,0.9,1.9,78,12.2,2.06,18.5,2.6,0.01,2.08,5,1.2,7.2,1_LC08_118044_20260105_35_0,0.14171153,0.025489064,0.112667303,24.97137656,-0.133651651,-0.035679228,0.173603946,-0.168527243,0.09969327,05/01/2026,1_LC08_118044_20260105,23.711853,120.544994,1,Douliu,2026,"{""type"":""MultiPoint"",""coordinates"":[]}",4
37,Douliu,37,23.711853,120.544994,02/01/2026,18,29,0.23,0.7,1.4,88,9.8,1.99,16.6,1.8,0.03,2.02,6,1.1,7.5,1_LC08_118044_20260105_35_0,0.14171153,0.025489064,0.112667303,24.97137656,-0.133651651,-0.035679228,0.173603946,-0.168527243,0.09969327,05/01/2026,1_LC08_118044_20260105,23.711853,120.544994,1,Douliu,2026,"{""type"":""MultiPoint"",""coordinates"":[]}",3
37,Douliu,37,23.711853,120.544994,03/01/2026,37,26,0.28,1.4,0.8,92,23.3,2.1,22.5,1.1,0.05,2.16,8,1.4,9.9,1_LC08_118044_20260105_35_0,0.14171153,0.025489064,0.112667303,24.97137656,-0.133651651,-0.035679228,0.173603946,-0.168527243,0.09969327,05/01/2026,1_LC08_118044_20260105,23.711853,120.544994,1,Douliu,2026,"{""type"":""MultiPoint"",""coordinates"":[]}",2
37,Douliu,37,23.711853,120.544994,05/01/2026,36,50,0.28,1.7,0.9,74,19.9,2.02,24.1,1.2,0.04,2.08,7,1.2,9.2,1_LC08_118044_20260105_35_0,0.14171153,0.025489064,0.112667303,24.97137656,-0.133651651,-0.035679228,0.173603946,-0.168527243,0.09969327,05/01/2026,1_LC08_118044_20260105,23.711853,120.544994,1,Douliu,2026,"{""type"":""MultiPoint"",""coordinates"":[]}",0
37,Douliu,37,23.711853,120.544994,06/02/2026,47,49,0.21,1.8,0.8,59,23.2,2.08,30.6,1.2,0.04,2.13,6,1,7.8,2_LC09_118044_20260214_35_0,0.121520205,0.085180384,0.092269881,34.24446482,-0.296557611,0.137392662,0.156067513,-0.165925559,0.074670294,14/02/2026,2_LC09_118044_20260214,23.711853,120.544994,2,Douliu,2026,"{""type"":""MultiPoint"",""coordinates"":[]}",8
37,Douliu,37,23.711853,120.544994,01/03/2026,40,27,0.28,1.5,0.9,67,20.9,2.02,14.9,1.1,0.07,2.09,9,0.9,10.3,1_LC08_118044_20260222_35_0,0.119912418,0.085868367,0.107948115,33.80012222,-0.280854061,0.090188506,0.195351502,-0.195620587,0.096200865,22/02/2026,1_LC08_118044_20260222,23.711853,120.544994,2,Douliu,2026,"{""type"":""MultiPoint"",""coordinates"":[]}",-7
37,Douliu,37,23.711853,120.544994,02/03/2026,51,36,0.36,1.6,1,80,26.5,2.04,17.7,1.2,0.07,2.12,10,0.8,11.4,1_LC08_118044_20260222_35_0,0.119912418,0.085868367,0.107948115,33.80012222,-0.280854061,0.090188506,0.195351502,-0.195620587,0.096200865,22/02/2026,1_LC08_118044_20260222,23.711853,120.544994,2,Douliu,2026,"{""type"":""MultiPoint"",""coordinates"":[]}",-8
37,Douliu,37,23.711853,120.544994,03/04/2026,21,25,0.25,1.2,1,87,11.7,2.02,18.5,1.4,0.06,2.1,11,1.8,13.1,1_LC08_118044_20260411_35_0,0.14850711,0.005528147,0.210894347,39.13223342,-0.253094497,-0.033511359,0.314837115,-0.28419544,0.181989582,11/04/2026,1_LC08_118044_20260411,23.711853,120.544994,4,Douliu,2026,"{""type"":""MultiPoint"",""coordinates"":[]}",8
37,Douliu,37,23.711853,120.544994,05/04/2026,35,42,0.28,1.3,1.4,68,20.3,2.04,26.1,1.8,0.06,2.1,8,1.2,9.9,1_LC08_118044_20260411_35_0,0.14850711,0.005528147,0.210894347,39.13223342,-0.253094497,-0.033511359,0.314837115,-0.28419544,0.181989582,11/04/2026,1_LC08_118044_20260411,23.711853,120.544994,4,Douliu,2026,"{""type"":""MultiPoint"",""coordinates"":[]}",6
50,Fengshan,50,22.627392,120.358083,08/04/2025,18,17,0.31,0.9,0.5,94,11.3,2.04,27.5,0.8,0.1,2.16,8,2,10.9,2_LC09_118044_20250416_48_0,0.152456798,0.034933583,0.185527438,42.64253996,-0.300337692,-0.01944835,0.283564173,-0.317928995,0.168820732,16/04/2025,2_LC09_118044_20250416,22.627392,120.358083,4,Fengshan,2025,"{""type"":""MultiPoint"",""coordinates"":[]}",8
50,Fengshan,50,22.627392,120.358083,09/04/2025,23,29,0.34,1.1,0.5,72,13.4,2.06,31.2,0.7,0.13,2.19,9,1.5,11.1,2_LC09_118044_20250416_48_0,0.152456798,0.034933583,0.185527438,42.64253996,-0.300337692,-0.01944835,0.283564173,-0.317928995,0.168820732,16/04/2025,2_LC09_118044_20250416,22.627392,120.358083,4,Fengshan,2025,"{""type"":""MultiPoint"",""coordinates"":[]}",7
50,Fengshan,50,22.627392,120.358083,10/04/2025,37,37,0.4,2,0.4,72,20.7,2.06,31.4,0.7,0.16,2.23,9,0.9,10,2_LC09_118044_20250416_48_0,0.152456798,0.034933583,0.185527438,42.64253996,-0.300337692,-0.01944835,0.283564173,-0.317928995,0.168820732,16/04/2025,2_LC09_118044_20250416,22.627392,120.358083,4,Fengshan,2025,"{""type"":""MultiPoint"",""coordinates"":[]}",6
50,Fengshan,50,22.627392,120.358083,11/04/2025,47,36,0.47,2,0.4,71,21.5,2.16,26.8,0.8,0.17,2.33,17,1.3,18.5,2_LC09_118044_20250416_48_0,0.152456798,0.034933583,0.185527438,42.64253996,-0.300337692,-0.01944835,0.283564173,-0.317928995,0.168820732,16/04/2025,2_LC09_118044_20250416,22.627392,120.358083,4,Fengshan,2025,"{""type"":""MultiPoint"",""coordinates"":[]}",5
50,Fengshan,50,22.627392,120.358083,12/04/2025,63,25,0.56,2.7,0.3,65,28.1,2.18,21.8,0.7,0.25,2.44,26,5.3,31.4,2_LC09_118044_20250416_48_0,0.152456798,0.034933583,0.185527438,42.64253996,-0.300337692,-0.01944835,0.283564173,-0.317928995,0.168820732,16/04/2025,2_LC09_118044_20250416,22.627392,120.358083,4,Fengshan,2025,"{""type"":""MultiPoint"",""coordinates"":[]}",4
50,Fengshan,50,22.627392,120.358083,05/05/2025,27,22,0.33,1.9,0.7,66,15.1,2.1,30.8,0.8,0.05,2.15,7,2,9.6,2_LC09_118044_20250502_48_0,0.164871975,0.073020579,0.201217912,48.04642958,-0.358727326,0.030714558,0.298763508,-0.331667127,0.18539978,02/05/2025,2_LC09_118044_20250502,22.627392,120.358083,5,Fengshan,2025,"{""type"":""MultiPoint"",""coordinates"":[]}",-3
50,Fengshan,50,22.627392,120.358083,06/05/2025,19,24,0.37,1.7,0.4,81,10,2.08,29.7,0.6,0.08,2.17,11,1.5,12.6,2_LC09_118044_20250502_48_0,0.164871975,0.073020579,0.201217912,48.04642958,-0.358727326,0.030714558,0.298763508,-0.331667127,0.18539978,02/05/2025,2_LC09_118044_20250502,22.627392,120.358083,5,Fengshan,2025,"{""type"":""MultiPoint"",""coordinates"":[]}",-4
50,Fengshan,50,22.627392,120.358083,07/05/2025,15,18,0.23,1.2,0.6,77,7,1.99,28.8,1.1,0.07,2.06,5,2,7.5,2_LC09_118044_20250502_48_0,0.164871975,0.073020579,0.201217912,48.04642958,-0.358727326,0.030714558,0.298763508,-0.331667127,0.18539978,02/05/2025,2_LC09_118044_20250502,22.627392,120.358083,5,Fengshan,2025,"{""type"":""MultiPoint"",""coordinates"":[]}",-5
50,Fengshan,50,22.627392,120.358083,08/05/2025,23,12,0.3,1.3,0.5,86,12.3,2.1,29.4,0.8,0.12,2.22,7,3.4,11.3,2_LC09_118044_20250502_48_0,0.164871975,0.073020579,0.201217912,48.04642958,-0.358727326,0.030714558,0.298763508,-0.331667127,0.18539978,02/05/2025,2_LC09_118044_20250502,22.627392,120.358083,5,Fengshan,2025,"{""type"":""MultiPoint"",""coordinates"":[]}",-6
50,Fengshan,50,22.627392,120.358083,09/05/2025,29,34,0.44,1.3,0.5,75,18.2,2.04,31.1,0.6,0.14,2.18,10,1,11.4,2_LC09_118044_20250502_48_0,0.164871975,0.073020579,0.201217912,48.04642958,-0.358727326,0.030714558,0.298763508,-0.331667127,0.18539978,02/05/2025,2_LC09_118044_20250502,22.627392,120.358083,5,Fengshan,2025,"{""type"":""MultiPoint"",""coordinates"":[]}",-7
50,Fengshan,50,22.627392,120.358083,10/05/2025,31,29,0.34,1.4,0.5,73,19.1,2.09,30.9,0.8,0.11,2.2,3,0.5,3.6,2_LC09_118044_20250502_48_0,0.164871975,0.073020579,0.201217912,48.04642958,-0.358727326,0.030714558,0.298763508,-0.331667127,0.18539978,02/05/2025,2_LC09_118044_20250502,22.627392,120.358083,5,Fengshan,2025,"{""type"":""MultiPoint"",""coordinates"":[]}",-8
50,Fengshan,50,22.627392,120.358083,11/05/2025,47,33,0.51,2.2,0.4,74,21.1,2.15,27.6,0.8,0.19,2.34,18,3.3,21.6,1_LC08_117044_20250519_48_0,0.20447841,0.067257531,0.193255816,45.15136664,-0.270184525,0.010298891,0.244058127,-0.26061081,0.172613936,19/05/2025,1_LC08_117044_20250519,22.627392,120.358083,5,Fengshan,2025,"{""type"":""MultiPoint"",""coordinates"":[]}",8
50,Fengshan,50,22.627392,120.358083,12/05/2025,46,30,0.45,2.5,0.3,67,18.4,2.13,22.4,0.7,0.16,2.29,20,2.8,23.7,1_LC08_117044_20250519_48_0,0.20447841,0.067257531,0.193255816,45.15136664,-0.270184525,0.010298891,0.244058127,-0.26061081,0.172613936,19/05/2025,1_LC08_117044_20250519,22.627392,120.358083,5,Fengshan,2025,"{""type"":""MultiPoint"",""coordinates"":[]}",7
50,Fengshan,50,22.627392,120.358083,05/06/2025,27,27,0.38,0.8,0.8,69,16.9,2.02,30.3,1,0.04,2.08,8,2.1,10.5,1_LC08_118044_20250611_48_0,0.1684115,0.029255319,0.236292,46.80910634,-0.331383445,-0.013260019,0.329503989,-0.343135675,0.2070231,11/06/2025,1_LC08_118044_20250611,22.627392,120.358083,6,Fengshan,2025,"{""type"":""MultiPoint"",""coordinates"":[]}",6
50,Fengshan,50,22.627392,120.358083,06/06/2025,19,17,0.27,1.7,0.5,76,9.7,1.99,30.7,0.8,0.07,2.06,6,2.4,9.3,1_LC08_118044_20250611_48_0,0.1684115,0.029255319,0.236292,46.80910634,-0.331383445,-0.013260019,0.329503989,-0.343135675,0.2070231,11/06/2025,1_LC08_118044_20250611,22.627392,120.358083,6,Fengshan,2025,"{""type"":""MultiPoint"",""coordinates"":[]}",5
50,Fengshan,50,22.627392,120.358083,07/06/2025,11,20,0.17,0.8,0.7,93,7.5,1.99,26.3,1.6,0.04,2.04,2,0.8,3.7,1_LC08_118044_20250611_48_0,0.1684115,0.029255319,0.236292,46.80910634,-0.331383445,-0.013260019,0.329503989,-0.343135675,0.2070231,11/06/2025,1_LC08_118044_20250611,22.627392,120.358083,6,Fengshan,2025,"{""type"":""MultiPoint"",""coordinates"":[]}",4
50,Fengshan,50,22.627392,120.358083,08/06/2025,24,15,0.26,1.3,0.7,78,12.6,1.96,30.7,0.9,0.11,2.08,7,2.4,10.1,1_LC08_118044_20250611_48_0,0.1684115,0.029255319,0.236292,46.80910634,-0.331383445,-0.013260019,0.329503989,-0.343135675,0.2070231,11/06/2025,1_LC08_118044_20250611,22.627392,120.358083,6,Fengshan,2025,"{""type"":""MultiPoint"",""coordinates"":[]}",3
50,Fengshan,50,22.627392,120.358083,09/06/2025,29,25,0.33,1.9,0.5,77,18.8,2.04,30.9,0.7,0.12,2.16,7,2.3,10.2,1_LC08_118044_20250611_48_0,0.1684115,0.029255319,0.236292,46.80910634,-0.331383445,-0.013260019,0.329503989,-0.343135675,0.2070231,11/06/2025,1_LC08_118044_20250611,22.627392,120.358083,6,Fengshan,2025,"{""type"":""MultiPoint"",""coordinates"":[]}",2
50,Fengshan,50,22.627392,120.358083,10/06/2025,33,34,0.32,1,0.5,78,18.3,1.98,30.3,0.8,0.09,2.08,4,1,5.6,1_LC08_118044_20250611_48_0,0.1684115,0.029255319,0.236292,46.80910634,-0.331383445,-0.013260019,0.329503989,-0.343135675,0.2070231,11/06/2025,1_LC08_118044_20250611,22.627392,120.358083,6,Fengshan,2025,"{""type"":""MultiPoint"",""coordinates"":[]}",1
50,Fengshan,50,22.627392,120.358083,11/06/2025,37,38,0.44,1.4,0.5,74,18,2.11,28.2,0.7,0.14,2.25,14,1.5,15.7,1_LC08_118044_20250611_48_0,0.1684115,0.029255319,0.236292,46.80910634,-0.331383445,-0.013260019,0.329503989,-0.343135675,0.2070231,11/06/2025,1_LC08_118044_20250611,22.627392,120.358083,6,Fengshan,2025,"{""type"":""MultiPoint"",""coordinates"":[]}",0
50,Fengshan,50,22.627392,120.358083,12/06/2025,46,30,0.46,1.9,0.4,70,20.2,0,22.8,0.7,0,0,20,2.6,22.7,1_LC08_118044_20250611_48_0,0.1684115,0.029255319,0.236292,46.80910634,-0.331383445,-0.013260019,0.329503989,-0.343135675,0.2070231,11/06/2025,1_LC08_118044_20250611,22.627392,120.358083,6,Fengshan,2025,"{""type"":""MultiPoint"",""coordinates"":[]}",-1
